Couqley Gemayzeh,,,,,,,,,,,,,,,
Complete Report,,,,,,,,,,,,,,,
,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,Page 1 of, 41,
Summary Of Sales by Items,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,Mode 2,,Qty,Mode 3,Qty,Mode 4,Qty,Total Amount,,,%
Branch: Couqley Gemayzeh,,,,,,,,,,,,,,,
Division: Alcoholic Beverages,,,,,,,,,,,,,,,
Group: Apero,,,,,,,,,,,,,,,
Adeenne Blanc,,,1.00,,26.13,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,1.00,,26.13,,,,5.95
Altitudes Ixsir Lebanon,,,7.00,,201.80,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,7.00,,201.80,,,,46.00
Blanc de Blanc Btl,,,9.00,,178.38,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,9.00,,178.38,,,,40.66
Latourba Chardonnay,,,1.00,,32.43,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,1.00,,32.43,,,,7.39
Musar Jeune,,,0.00,,0.00,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,0.00,,0.00,,,,0.00
White Wine - Lebanon,,,18.00,,438.74,,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,18.00,,438.74,,,,5.89
Wine,,,572.00,,"7,449.52",,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,572.00,,"7,449.52",,,,7.58
Couqley dbayeh ⁠,,,"11,094.50",,"98,277.46",,,0.00,,0.00,,,0.00,,0.00,0.00,0.00,,"11,094.50",,"98,277.46",,,,
Summary Of Sales By Divisions,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,,,Mode 2,,Qty,,,Mode 3,,Qty,,Mode 4,,Total Qty,,Total Amount,,,%,,
Branch Name: Couqley Gemayzeh,,,,,,,,,,,,,,,,,,,,,,,,,
Tables,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoholic Beverages,262.00,"2,400.03",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,262.00,,"2,400.03",,,1.86,,
Food,"11,060.25","110,006.24",,2.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"11,062.25",,"110,006.24",,,85.39,,
Non Alcoholic Beverages,"1,905.00","6,304.79",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"1,905.00",,"6,304.79",,,4.89,,
Wine,688.65,"10,115.10",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,688.65,,"10,115.10",,,7.85,,
Tables,"13,915.90","128,826.16",,2.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"13,917.90",,"128,826.16",,,100.00,,
Couqley Gemayzeh,"13,915.90","128,826.16",,2.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"13,917.90",,"128,826.16",,,100,,
,,,,,,,,,,,To Date: 31-Jan-2026,,,,,,,,,,,,,,,
14-Feb-26,,,,,,From Date: 01-Jan-2026,,,,,,,,,,,,,,,,Page 30 of,,, 41,
Summary Of Sales By Divisions,,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Qty,Mode 1,,Qty,,,Mode 2,,Qty,,,Mode 3,,Qty,,Mode 4,,Total Qty,,Total Amount,,,,%,,
Branch Name: Couqley dbayeh ⁠,,,,,,,,,,,,,,,,,,,,,,,,,,
Tables,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoholic Beverages,164.00,"1,362.19",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,164.00,,"1,362.19",,,,1.39,,
Food,"8,930.50","84,860.56",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"8,930.50",,"84,860.56",,,,86.35,,
Non Alcoholic Beverages,"1,428.00","4,605.19",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"1,428.00",,"4,605.19",,,,4.69,,
Wine,572.00,"7,449.52",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,572.00,,"7,449.52",,,,7.58,,
Tables,"11,094.50","98,277.46",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"11,094.50",,"98,277.46",,,,100.00,,
Couqley dbayeh ⁠,"11,094.50","98,277.46",,0.00,,,0.00,,0.00,,,0.00,,0.00,,0.00,,"11,094.50",,"98,277.46",,,,100,,
Summary Of Sales By Categories,,,,,,,,,,,,,,,,,,,,,,,,,,
Description,,,Qty Mode 1,,Total Mode 1,,,Qty Mode 2,,Total Mode 2,,,Qty Mode 3,,Total Mode 3,,Qty Mode 4,,Total Mode 4,,Total ,,Total ,,,%
Branch Name: Couqley Gemayzeh,,,,,,,,,,,,,,,,,,,,,,,,,,
Tables,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurant Menu,,,"13,915.90",,"128,826.16",,,2.00,,0.00,,,0.00,,0.00,,0.00,,0.00,,"13,917.",,"128,826.16",,,100.
Tables,,,"13,915.90",,"128,826.16",,,2.00,,0.00,,,0.00,,0.00,,0.00,,0.00,,"13,917.",,"128,826.16",,,100.
Couqley Gemayzeh,,,"13,915.90",,"128,826.16",,,2.00,,0.00,,,0.00,,0.00,,0.00,,0.00,,"13,917.",,"128,826.16",,,
Branch Name: Couqley dbayeh ⁠,,,,,,,,,,,,,,,,,,,,,,,,,,
Tables,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurant Menu,,,"11,094.50",,"98,277.46",,,0.00,,0.00,,,0.00,,0.00,,0.00,,0.00,,"11,094.",,"98,277.46",,,100.
Tables,,,"11,094.50",,"98,277.46",,,0.00,,0.00,,,0.00,,0.00,,0.00,,0.00,,"11,094.",,"98,277.46",,,100.
Couqley dbayeh ⁠,,,"11,094.50",,"98,277.46",,,0.00,,0.00,,,0.00,,0.00,,0.00,,0.00,,"11,094.",,"98,277.46",,,
,,,,To Date: 31-Jan-2026,,,,,
14-Feb-26,,From Date: 01-Jan-2026,,,,,,Page 31 of, 41
Summary of Discounts,,,,,,,,,
Description,Mode 1 ,,Mode 2,,Mode 3,Mode 4,Total,,
Couqley Gemayzeh,,,,,,,,,
Alcohol Partner,311.71,,0.00,,0.00,0.00,311.71,,
Business Developement,36.04,,0.00,,0.00,0.00,36.04,,
CEO,307.21,,0.00,,0.00,0.00,307.21,,
Complimentary Item,374.34,,0.00,,0.00,0.00,374.34,,
Friends And Family,237.12,,0.00,,0.00,0.00,237.12,,
Ladies  Night,284.50,,0.00,,0.00,0.00,284.50,,
Marketing,526.13,,0.00,,0.00,0.00,526.13,,
Partner Discount,218.11,,0.00,,0.00,0.00,218.11,,
Promotional Partner,564.59,,0.00,,0.00,0.00,564.59,,
Quality Control,546.85,,0.00,,0.00,0.00,546.85,,
Set Menu Discount,"1,121.62",,0.00,,0.00,0.00,"1,121.62",,
Staff And Neighbors,16.89,,0.00,,0.00,0.00,16.89,,
Total By Branch,"4,545.11",,0.00,,,0.00,"4,545.11",,
,,,,,0.00,,,,
Couqley dbayeh ⁠,,,,,,,,,
Alcohol Partner,58.56,,0.00,,0.00,0.00,58.56,,
Business Developement,10.81,,0.00,,0.00,0.00,10.81,,
Complimentary Item,376.10,,0.00,,0.00,0.00,376.10,,
Friends And Family,84.28,,0.00,,0.00,0.00,84.28,,
Ladies  Night,219.81,,0.00,,0.00,0.00,219.81,,
Marketing,322.98,,0.00,,0.00,0.00,322.98,,
Partner Discount,30.14,,0.00,,0.00,0.00,30.14,,
Promotional Partner,277.23,,0.00,,0.00,0.00,277.23,,
,,,,,,,,To Date: 31-Jan-2026,,,,,,,,
14-Feb-26,,,,From Date: 01-Jan-2026,,,,,,,,,,,Page 32 of, 41
Summary of Discounts,,,,,,,,,,,,,,,,
Description,,,Mode 1 ,,,Mode 2,,,Mode 3,,Mode 4,,Total,,,
Quality Control,,,13.96,,,0.00,,,0.00,,0.00,,13.96,,,
Waste,,,18.47,,,0.00,,,0.00,,0.00,,18.47,,,
Total By Branch,,,"1,412.35",,,0.00,,,,,0.00,,"1,412.35",,,
,,,,,,,,,0.00,,,,,,,
Tax Report,,,,,,,,,,,,,,,,
TAX DESCRIPTION,VAT 11 %,Tax 2,,,Tax 3,,Tax 4,,,Tax 5,,Service,,Total,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,,,,,,
,932.68,0.00,,,0.00,,0.00,,,0.00,,0.00,,932.68,,
Total By Branch,932.68,0.00,,,0.00,,0.00,,,0.00,,0.00,,932.68,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,,,,,,
,"1,564.70",0.00,,,0.00,,0.00,,,0.00,,0.00,,"1,564.70",,
Total By Branch,"1,564.70",0.00,,,0.00,,0.00,,,0.00,,0.00,,"1,564.70",,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,,,,,,
,755.10,0.00,,,0.00,,0.00,,,0.00,,0.00,,755.10,,
Total By Branch,755.10,0.00,,,0.00,,0.00,,,0.00,,0.00,,755.10,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,,,,,,
,800.15,0.00,,,0.00,,0.00,,,0.00,,0.00,,800.15,,
Total By Branch,800.15,0.00,,,0.00,,0.00,,,0.00,,0.00,,800.15,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,,,,,,
,"1,581.70",0.00,,,0.00,,0.00,,,0.00,,0.00,,"1,581.70",,
Total By Branch,"1,581.70",0.00,,,0.00,,0.00,,,0.00,,0.00,,"1,581.70",,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,,,,,,
,686.19,0.00,,,0.00,,0.00,,,0.00,,0.00,,686.19,,
Total By Branch,686.19,0.00,,,0.00,,0.00,,,0.00,,0.00,,686.19,,
,,,,,,To Date: 31-Jan-2026,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,Page 33 of, 41
Tax Report,,,,,,,,,,,
TAX DESCRIPTION,VAT 11 %,Tax 2,,Tax 3,Tax 4,,Tax 5,Service,Total,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,451.83,0.00,,0.00,0.00,,0.00,0.00,451.83,,
Total By Branch,451.83,0.00,,0.00,0.00,,0.00,0.00,451.83,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,300.81,0.00,,0.00,0.00,,0.00,0.00,300.81,,
Total By Branch,300.81,0.00,,0.00,0.00,,0.00,0.00,300.81,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,381.03,0.00,,0.00,0.00,,0.00,0.00,381.03,,
Total By Branch,381.03,0.00,,0.00,0.00,,0.00,0.00,381.03,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,187.30,0.00,,0.00,0.00,,0.00,0.00,187.30,,
Total By Branch,187.30,0.00,,0.00,0.00,,0.00,0.00,187.30,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,667.76,0.00,,0.00,0.00,,0.00,0.00,667.76,,
Total By Branch,667.76,0.00,,0.00,0.00,,0.00,0.00,667.76,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,549.36,0.00,,0.00,0.00,,0.00,0.00,549.36,,
Total By Branch,549.36,0.00,,0.00,0.00,,0.00,0.00,549.36,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,657.69,0.00,,0.00,0.00,,0.00,0.00,657.69,,
Total By Branch,657.69,0.00,,0.00,0.00,,0.00,0.00,657.69,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,548.01,0.00,,0.00,0.00,,0.00,0.00,548.01,,
,,,,,,To Date: 31-Jan-2026,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,Page 34 of, 41
Tax Report,,,,,,,,,,,
TAX DESCRIPTION,VAT 11 %,Tax 2,,Tax 3,Tax 4,,Tax 5,Service,Total,,
Total By Branch,548.01,0.00,,0.00,0.00,,0.00,0.00,548.01,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,742.26,0.00,,0.00,0.00,,0.00,0.00,742.26,,
Total By Branch,742.26,0.00,,0.00,0.00,,0.00,0.00,742.26,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,534.81,0.00,,0.00,0.00,,0.00,0.00,534.81,,
Total By Branch,534.81,0.00,,0.00,0.00,,0.00,0.00,534.81,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,514.95,0.00,,0.00,0.00,,0.00,0.00,514.95,,
Total By Branch,514.95,0.00,,0.00,0.00,,0.00,0.00,514.95,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,38.60,0.00,,0.00,0.00,,0.00,0.00,38.60,,
Total By Branch,38.60,0.00,,0.00,0.00,,0.00,0.00,38.60,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,212.73,0.00,,0.00,0.00,,0.00,0.00,212.73,,
Total By Branch,212.73,0.00,,0.00,0.00,,0.00,0.00,212.73,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,272.97,0.00,,0.00,0.00,,0.00,0.00,272.97,,
Total By Branch,272.97,0.00,,0.00,0.00,,0.00,0.00,272.97,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,586.66,0.00,,0.00,0.00,,0.00,0.00,586.66,,
Total By Branch,586.66,0.00,,0.00,0.00,,0.00,0.00,586.66,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,,,,,,To Date: 31-Jan-2026,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,Page 35 of, 41
Tax Report,,,,,,,,,,,
TAX DESCRIPTION,VAT 11 %,Tax 2,,Tax 3,Tax 4,,Tax 5,Service,Total,,
,667.89,0.00,,0.00,0.00,,0.00,0.00,667.89,,
Total By Branch,667.89,0.00,,0.00,0.00,,0.00,0.00,667.89,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,"1,201.54",0.00,,0.00,0.00,,0.00,0.00,"1,201.54",,
Total By Branch,"1,201.54",0.00,,0.00,0.00,,0.00,0.00,"1,201.54",,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,950.06,0.00,,0.00,0.00,,0.00,0.00,950.06,,
Total By Branch,950.06,0.00,,0.00,0.00,,0.00,0.00,950.06,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,560.59,0.00,,0.00,0.00,,0.00,0.00,560.59,,
Total By Branch,560.59,0.00,,0.00,0.00,,0.00,0.00,560.59,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,153.60,0.00,,0.00,0.00,,0.00,0.00,153.60,,
Total By Branch,153.60,0.00,,0.00,0.00,,0.00,0.00,153.60,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,325.44,0.00,,0.00,0.00,,0.00,0.00,325.44,,
Total By Branch,325.44,0.00,,0.00,0.00,,0.00,0.00,325.44,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,334.74,0.00,,0.00,0.00,,0.00,0.00,334.74,,
Total By Branch,334.74,0.00,,0.00,0.00,,0.00,0.00,334.74,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,490.91,0.00,,0.00,0.00,,0.00,0.00,490.91,,
Total By Branch,490.91,0.00,,0.00,0.00,,0.00,0.00,490.91,,
,,,,,,To Date: 31-Jan-2026,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,Page 36 of, 41
Tax Report,,,,,,,,,,,
TAX DESCRIPTION,VAT 11 %,Tax 2,,Tax 3,Tax 4,,Tax 5,Service,Total,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,521.84,0.00,,0.00,0.00,,0.00,0.00,521.84,,
Total By Branch,521.84,0.00,,0.00,0.00,,0.00,0.00,521.84,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,"1,202.08",0.00,,0.00,0.00,,0.00,0.00,"1,202.08",,
Total By Branch,"1,202.08",0.00,,0.00,0.00,,0.00,0.00,"1,202.08",,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,894.95,0.00,,0.00,0.00,,0.00,0.00,894.95,,
Total By Branch,894.95,0.00,,0.00,0.00,,0.00,0.00,894.95,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,404.77,0.00,,0.00,0.00,,0.00,0.00,404.77,,
Total By Branch,404.77,0.00,,0.00,0.00,,0.00,0.00,404.77,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,140.44,0.00,,0.00,0.00,,0.00,0.00,140.44,,
Total By Branch,140.44,0.00,,0.00,0.00,,0.00,0.00,140.44,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,132.47,0.00,,0.00,0.00,,0.00,0.00,132.47,,
Total By Branch,132.47,0.00,,0.00,0.00,,0.00,0.00,132.47,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,192.16,0.00,,0.00,0.00,,0.00,0.00,192.16,,
Total By Branch,192.16,0.00,,0.00,0.00,,0.00,0.00,192.16,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,351.63,0.00,,0.00,0.00,,0.00,0.00,351.63,,
,,,,,,To Date: 31-Jan-2026,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,Page 37 of, 41
Tax Report,,,,,,,,,,,
TAX DESCRIPTION,VAT 11 %,Tax 2,,Tax 3,Tax 4,,Tax 5,Service,Total,,
Total By Branch,351.63,0.00,,0.00,0.00,,0.00,0.00,351.63,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,101.03,0.00,,0.00,0.00,,0.00,0.00,101.03,,
Total By Branch,101.03,0.00,,0.00,0.00,,0.00,0.00,101.03,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,373.41,0.00,,0.00,0.00,,0.00,0.00,373.41,,
Total By Branch,373.41,0.00,,0.00,0.00,,0.00,0.00,373.41,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,694.42,0.00,,0.00,0.00,,0.00,0.00,694.42,,
Total By Branch,694.42,0.00,,0.00,0.00,,0.00,0.00,694.42,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,514.75,0.00,,0.00,0.00,,0.00,0.00,514.75,,
Total By Branch,514.75,0.00,,0.00,0.00,,0.00,0.00,514.75,,
Branch Name:  Couqley dbayeh ⁠,,,,,,,,,,,
,521.11,0.00,,0.00,0.00,,0.00,0.00,521.11,,
Total By Branch,521.11,0.00,,0.00,0.00,,0.00,0.00,521.11,,
Branch Name:  Couqley Gemayzeh,,,,,,,,,,,
,628.95,0.00,,0.00,0.00,,0.00,0.00,628.95,,
Total By Branch,628.95,0.00,,0.00,0.00,,0.00,0.00,628.95,,
,,,To Date: 31-Jan-2026,,,,,,
14-Feb-26,From Date: 01-Jan-2026,,,,,,,Page 38 of, 41
Statistics,,,,,,,,,
Description,,Mode 1,,Mode 2,Mode 3,Mode 4,Total,,
Couqley Gemayzeh,,,,,,,,,
Tables,,,,,,,,,
Gross Sales,,"142,497.09",,0.00,0.00,0.00,"142,497.09",,
Tax,,"13,670.92",,0.00,0.00,0.00,"13,670.92",,
Service,,0.00,,0.00,0.00,0.00,0.00,,
Discount,,"4,545.11",,0.00,0.00,0.00,"4,545.11",,
Net Sales,,"137,951.97",,0.00,0.00,0.00,"137,951.97",,
Number of Customers,,3094,,1,0,0,3095,,
Consolidation by branch,,,,,,,,,
Gross Sales,,"142,497.09",,0.00,0.00,0.00,"142,497.09",,
Tax,,"13,670.92",,0.00,0.00,0.00,"13,670.92",,
Service,,0.00,,0.00,0.00,0.00,0.00,,
Discount,,"4,545.11",,0.00,0.00,0.00,"4,545.11",,
Net Sales,,"137,951.97",,0.00,0.00,0.00,"137,951.97",,
Number of Customers,,,,,,,,,
,,3094,,1,0,0,3095,,
Couqley dbayeh ⁠,,,,,,,,,
Tables,,,,,,,,,
Gross Sales,,"108,932.62",,0.00,0.00,0.00,"108,932.62",,
Tax,,"10,655.16",,0.00,0.00,0.00,"10,655.16",,
Service,,0.00,,0.00,0.00,0.00,0.00,,
Discount,,"1,412.35",,0.00,0.00,0.00,"1,412.35",,
Net Sales,,"107,520.27",,0.00,0.00,0.00,"107,520.27",,
Number of Customers,,2596,,0,0,0,2596,,
,,,,,,,To Date: 31-Jan-2026,,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,,,Page 39 of,, 41
Statistics,,,,,,,,,,,,,,,,,
Description,,,,,Mode 1,,,Mode 2,,Mode 3,,Mode 4,,Total,,,
Consolidation by branch,,,,,,,,,,,,,,,,,
Gross Sales,,,,,"108,932.62",,,0.00,,0.00,,0.00,,"108,932.62",,,
Tax,,,,,"10,655.16",,,0.00,,0.00,,0.00,,"10,655.16",,,
Service,,,,,0.00,,,0.00,,0.00,,0.00,,0.00,,,
Discount,,,,,"1,412.35",,,0.00,,0.00,,0.00,,"1,412.35",,,
Net Sales,,,,,"107,520.27",,,0.00,,0.00,,0.00,,"107,520.27",,,
Number of Customers,,,,,,,,,,,,,,,,,
,,,,,2596,,,0,,0,,0,,2596,,,
Summary of Servers,,,,,,,,,,,,,,,,,
ID,Server Name,Total,,Sales,,Discount,,,Tax,,Service,,Cust #,,,Avg. Cust,
Branch: Couqley dbayeh ⁠,,,,,,,,,,,,,,,,,
6.0,Ali,"68,831.46",,"62,921.90",,911.56,,,"6,821.13",,0.00,,1599,,,43.05,
5.0,Luiji,"17,938.44",,"16,280.71",,119.96,,,"1,777.69",,0.00,,447,,,40.13,
7.0,Marc,737.25,,664.19,,0.00,,,73.06,,0.00,,17,,,43.37,
4.0,Omar,"19,974.62",,"18,375.97",,380.82,,,"1,979.47",,0.00,,532,,,37.55,
2.0,Rana,38.50,,34.69,,0.00,,,3.81,,0.00,,1,,,38.50,
Total By Branch:,,"107,520.27",,"98,277.46",,"1,412.35",,,"10,655.16",,0.00,,2596,,,41.42,
Branch: Couqley Gemayzeh,,,,,,,,,,,,,,,,,
10.0,Antoine,"1,889.96",,"1,714.19",,11.53,,,187.29,,0.00,,40,,,47.25,
4.0,Hassan,"81,497.85",,"75,984.66",,"2,563.18",,,"8,076.37",,0.00,,1783,,,45.71,
6.0,Marc,"23,053.82",,"20,935.21",,166.00,,,"2,284.62",,0.00,,502,,,45.92,
2.0,Rana,"7,397.18",,"6,832.23",,168.11,,,733.05,,0.00,,165,,,44.83,
8.0,Yasser,"24,113.17",,"23,359.88",,"1,636.30",,,"2,389.59",,0.00,,605,,,39.86,
,,,,,,,,To Date: 31-Jan-2026,,,,,,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,,,,,,,,,Page 40 of,, 41
Summary of Servers,,,,,,,,,,,,,,,,,
ID,Server Name,Total,,Sales,,Discount,,,Tax,,Service,,Cust #,,,Avg. Cust,
Total By Branch:,,"137,951.97",,"128,826.16",,"4,545.11",,,"13,670.92",,0.00,,3095,,,44.57,
Summary of Payments,,,,,,,,,,,,,,,,,
Description,,,,,Mode 1,,Mode 2,,,Mode 3,,Mode 4,,Total,,,
Couqley Gemayzeh,,,,,,,,,,,,,,,,,
Tables,,,,,,,,,,,,,,,,,
Cash $,,,,,"121,601.88",,0.00,,,0.00,,0.00,,"121,601.88",,,
Gozilla,,,,,716.75,,0.00,,,0.00,,0.00,,716.75,,,
Master Card,,,,,452.50,,0.00,,,0.00,,0.00,,452.50,,,
Toters,,,,,"15,180.50",,0.00,,,0.00,,0.00,,"15,180.50",,,
Tables,,,,,"137,951.63",,0.00,,,0.00,,0.00,,"137,951.63",,,
Total By Branch:,,,,,"137,951.63",,0.00,,,0.00,,0.00,,"137,951.63",,,
Couqley dbayeh ⁠,,,,,,,,,,,,,,,,,
Tables,,,,,,,,,,,,,,,,,
Cash $,,,,,"101,757.51",,0.00,,,0.00,,0.00,,"101,757.51",,,
Cash LL,,,,,28.93,,0.00,,,0.00,,0.00,,28.93,,,
Toters,,,,,"5,733.50",,0.00,,,0.00,,0.00,,"5,733.50",,,
Tables,,,,,"107,519.94",,0.00,,,0.00,,0.00,,"107,519.94",,,
Total By Branch:,,,,,"107,519.94",,0.00,,,0.00,,0.00,,"107,519.94",,,
,,,,To Date: 31-Jan-2026,,,,
14-Feb-26,,,From Date: 01-Jan-2026,,,,Page 41 of, 41
Tips,,,,,,,,
Invoice Number,,Date,,,Amount,	TIP,,
Branch: Couqley Gemayzeh,,,,,,,,
Employee Name: Hassan,,,,,,,,
109335,,2026-01-07 21:48:31,,,377.50,22.50,,
,,Total By Employee:,,,377.50,22.50,,
,,Total By Branch:,,,377.50,22.50,,
,,Total:,,,377.50,22.50,,
REP_S_00001,"Copyright © 2026 Omega Software, Inc. All Rights Reserved.",,,,,,www.omegapos.com,
<div style='background-color:white;border: 2px solid #eee; padding:10px 20px'><div style='text-align: center; border-bottom: 1px solid #eee; padding: 10px 0px 20px 0px; color: #4d5b76; font-size: xx-large;'>Error Occured</div><br><div style='line-height: 30px;'>Cannot modify header information - headers already sent by (output started at /var/www/html/cmsomegasoftware/public_html/app/Http/Controllers/ReportsController.php:2684)</div><footer style='margin-top: 30px; padding: 10px 0; border-top: 1px solid #eee; text-align: center;color:#4d5b76'><div style='font-size: 14px;'>&copy; 2026 Omega Software. All rights reserved.</div></footer></div>
